번호,사업명,발주기관,수요기관,예산액,예산(만원),예산(억),발주시기,계약방법,업종,재량여부,지역,담당자,연락처
R26DD20667139,건설업 산업안전보건관리비 사용 실태조사 및 개선 방안 연구 ,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,80000000,8000,0.8,2026-02-25 13:25:40,제한경쟁,기타,재량계약,,정우준 차장,052-703-0855
R26DD20667137,안전·보건관리자 제도(선임 기준 등) 개편 방안,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,150000000,15000,1.5,2026-02-25 13:24:13,제한경쟁,기타,재량계약,,조천호 차장 ,052-703-0852
R26DD20667119,위험성평가 제재 규정 등의 현장 안착을 위한 방안 ,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,70000000,7000,0.7,2026-02-25 13:18:45,제한경쟁,기타,재량계약,,신비오 차장 ,052-703-0853
R26DD20666718,안전책임자 재난관리 역량 강화를 위한 교육과정 개발,행정안전부,행정안전부,36000000,3600,0.36,2026-02-25 09:51:25,제한경쟁,기타,소액수의,,배진우,044-205-4511
R26DD20666714,2026년 초등교사 환경직무연수가정 위탁운영(수도권),환경부 국립환경인재개발원,,50000000,5000,0.5,2026-02-25 09:50:20,제한경쟁,기타,소액수의,,정원철,032-560-7870
R26DD20666704,한양사이버대학교 미들웨어 플랫폼 업그레이드 재구축,한양사이버대학교,한양사이버대학교,44000000,4400,0.44,2026-02-25 09:46:10,일반경쟁,기타,소액수의,,김용석,02-2290-0103
R26DD20667113,사업장의 자율적 참여를 통한 안전보건 규범 이행력 확보 방안 ,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,80000000,8000,0.8,2026-02-25 13:17:08,제한경쟁,기타,재량계약,,김영주 차장,052-703-0848
R26DD20667103,배달종사자 유해위험요인 심층조사 및 재해 예방 방안 ,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,100000000,10000,1.0,2026-02-25 13:10:48,제한경쟁,기타,재량계약,,최윤석 차장 ,052-703-0847
R26DD20667101,청림동 마을 경관개선 가이드라인 수립 및 실시설계 용역,경상북도 포항시,경상북도,200000000,20000,2.0,2026-02-25 13:10:30,일반경쟁,기타,재량계약,,함금희,054-270-3835
R26DD20667099,2026년 농촌용수 수질자동측정망 유지관리 용역,한국농어촌공사 제주지역본부,한국농어촌공사,13188000,1319,0.13,2026-02-25 13:08:44,수의계약,기타,소액수의,,강신명,064-750-8828
R26DD20667095,산업안전보건관리비 계상 의무 적용 업종 확대 방안 마련 ,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,50000000,5000,0.5,2026-02-25 13:06:13,제한경쟁,기타,소액수의,,조천호 차장 ,052-703-0852
R26DD20667086,2026년 숲해설프로그램 운영 사업,서울특별시 강서구,서울특별시,16600000,1660,0.17,2026-02-25 12:57:00,제한경쟁,기타,소액수의,,장인혜,02-2600-6209
R26DD20667081,"율곡이이, 신사임당 영정 보존처리계획 수립 및 보존처리 용역",강원특별자치도 강릉시,강원특별자치도,55000000,5500,0.55,2026-02-25 12:45:06,수의계약,기타,재량계약,,이세완,033-660-3314
R26DD20667078,2026년 강서구 유아숲체험원 운영 사업,서울특별시 강서구,서울특별시,170928000,17093,1.71,2026-02-25 12:16:49,제한경쟁,기타,재량계약,,장인혜,02-2600-6209
R26DD20666630,KEPIC-MO(원전가동중시험) 및 MF(원전기계기기성능검증)분야 2026년 판 개발,(사)대한전기협회                                  ,(사)대한전기협회                                  ,56661000,5666,0.57,2026-02-25 09:20:25,일반경쟁,전기공사,재량계약,,강은하,02-2223-3600
R26DD20666612,2026년 용인시민 자전거보험 가입,경기도 용인시,경기도,259036000,25904,2.59,2026-02-25 09:13:26,수의계약,기타,일반경쟁,,조현은,031-6193-3296
R26DD20666608,2026년 청사 기계설비 성능점검 용역 계약,경찰청 전라남도경찰청,경찰청,10960000,1096,0.11,2026-02-25 09:11:52,수의계약,기계설비공사,소액수의,,조창수,061-289-3137
R26DD20666591,한양사이버대학교 Micorsoft OVS-ES 연간라이선스 갱신 (2026학년도),한양사이버대학교,한양사이버대학교,31150000,3115,0.31,2026-02-25 09:06:35,일반경쟁,기타,소액수의,,김용석,02-2290-0103
R26DD20666585,2026년 해양폐기물 재활용 홍보 ,해양환경공단,정부산하기관및위원회,150000000,15000,1.5,2026-02-25 09:03:53,제한경쟁,기타,재량계약,,강덕환,02-3498-8575
R26DD20666550,2026년 소상공인 민간아이돌봄서비스 운영 용역,서울특별시 여성가족재단,서울특별시,840000000,84000,8.4,2026-02-25 08:37:28,제한경쟁,기타,일반경쟁,,김미경,02-810-5233
R26DD20666115,2026년 부산경찰청 승강기 유지관리용역,경찰청 부산광역시경찰청,경찰청,85225695,8523,0.85,2026-02-24 17:32:42,제한경쟁,기타,재량계약,,문기성,051-899-2422
R26DD20666101,2026년 소래포구 해양쓰레기 수거처리 용역,인천광역시 남동구,인천광역시,54862500,5486,0.55,2026-02-24 17:26:14,수의계약,기타,재량계약,,장지우,032-453-2265
R26DD20666097,2026년 소래포구 바다쓰레기 수거처리 용역,인천광역시 남동구,인천광역시,89906000,8991,0.9,2026-02-24 17:25:35,수의계약,기타,재량계약,,장지우,032-453-2265
R26DD20667029,원평지지구 취약지역생활여건개조사업 지역역량강화 용역,한국농어촌공사 전북지역본부 무진장지사,한국농어촌공사,181400000,18140,1.81,2026-02-25 11:29:00,일반경쟁,기타,재량계약,,이홍섭,063-350-7012
R26DD20667024,국도22호선 영광 덕호지구 등 7개소 포장도 보수공사 폐기물처리용역,국토교통부 익산지방국토관리청 광주국토관리사무소,국토교통부,149000000,14900,1.49,2026-02-25 11:28:07,제한경쟁,토목공사,재량계약,,석지언,062-970-6313
R26DD20666029,초대형산불 피해지역 회복을 위한 지원 체계 고도화 및 세부 산정기준 연구용역,행정안전부,행정안전부,50000000,5000,0.5,2026-02-24 17:01:28,제한경쟁,기타,소액수의,,조태우,044-205-1272
R26DD20666027,2026 KVA V3 디비전리그 시스템 인프라 및 AI 전력분석 고도화 용역,사단법인 대한민국배구협회,사단법인 대한민국배구협회,340000000,34000,3.4,2026-02-24 17:00:27,제한경쟁,전기공사,일반경쟁,,이재우,02-578-9025
R26DD20666019,스마트폰 녹음 음성 식별을 위한 오디오 신호처리 기술 고도화 연구,대검찰청,대검찰청,80000000,8000,0.8,2026-02-24 16:59:26,제한경쟁,기타,재량계약,,김경화,***********
R26DD20665972,2026 음식관광 디지털 정보 제공 및 홍보마케팅,한국관광공사,한국관광공사,251250000,25125,2.51,2026-02-24 16:43:34,제한경쟁,기타,일반경쟁,,김진원,033-738-3617
R26DD20665964,(긴급) 꿈돌이·꿈순이 초대형 야간 공기 조형물 전시 용역,대전관광공사,대전광역시,154770000,15477,1.55,2026-02-24 16:42:04,제한경쟁,기타,재량계약,,채복석,042-250-1201
R26DD20665955,국가중요어업유산(거제 숭어 망쟁이 들망어업)지정·관리사업 생태어업유산 기록 용역,한국어촌어항공단,한국어촌어항공단,17385000,1738,0.17,2026-02-24 16:38:04,수의계약,기타,소액수의,,박지훈,02-6098-0737
R26DD20667019,국도1호선 무안 청계지구 등 12개소 포장도 보수공사 폐기물처리용역,국토교통부 익산지방국토관리청 광주국토관리사무소,국토교통부,234000000,23400,2.34,2026-02-25 11:27:05,제한경쟁,토목공사,일반경쟁,,석지언,062-970-6313
R26DD20667006,「공급망 위험 대응을 위한 필수농자재등 지원에 관한 법률」하위법령 제정안 마련 연구,농림축산식품부,농림축산식품부,45000000,4500,0.45,2026-02-25 11:22:21,제한경쟁,기타,소액수의,,박은재,044-201-1288
R26DD20666977,기업 밸류업 프로그램 백서 발간 용역,(주)한국거래소,(주)한국거래소,67000000,6700,0.67,2026-02-25 11:09:51,일반경쟁,기타,재량계약,,신희관,02-3774-4597
R26DD20666974,원자력안전 전문교수 역량강화 교육과정 개발 및 운영 지원,한국원자력안전재단,한국원자력안전재단,200000000,20000,2.0,2026-02-25 11:08:05,제한경쟁,기타,재량계약,,권민희,031-626-8855
R26DD20666952,국가유산수리 표준시방서 해설서 마련(3차) 연구,전통건축수리기술진흥재단,문화재청,50000000,5000,0.5,2026-02-25 10:57:27,일반경쟁,기타,소액수의,,조수완,031-929-8326
R26DD20665755,2026년 기타폐수 운반 및 처리,환경에너지솔루션 주식회사,서울특별시,0,0,0,2026-02-24 15:26:45,제한경쟁,기타,금액미정,,조한동,070-4134-5406
R26DD20665736,용봉지구 용배수로 수리시설개보수사업 폐기물처리 용역,한국농어촌공사 전남지역본부 곡성지사,한국농어촌공사,316456000,31646,3.16,2026-02-24 15:19:06,일반경쟁,건축공사,일반경쟁,,김점숙,061-360-1100
R26DD20665719,2026학년도 통학차량 임차 용역 소액수의 안내 공고,부산성우학교,부산광역시교육청,85950000,8595,0.86,2026-02-24 15:09:07,제한경쟁,기타,재량계약,,백승민,051-727-0846
R26DD20666922,개별관광객 타깃 K-컬처 특화 상품 발굴 및 활성화,한국관광공사,한국관광공사,309692000,30969,3.1,2026-02-25 10:35:10,제한경쟁,기타,일반경쟁,,김소희,033-738-3276
R26DD20665691,누수보수 현장 적용성 평가,(주)리뉴시스템,(주)리뉴시스템,44000000,4400,0.44,2026-02-24 15:01:11,일반경쟁,기타,소액수의,,정지웅,02-414-0700
R26DD20666888,중요기록유산 국역(3차년도),국가유산청,국가유산청,550000000,55000,5.5,2026-02-25 10:21:40,수의계약,기타,일반경쟁,,황인애,042-481-4887
R26DD20666872,2026년 서울역사편찬원 발간물 배송 용역,서울특별시 서울역사편찬원,서울특별시,26594700,2659,0.27,2026-02-25 10:15:02,수의계약,기타,소액수의,,박현주,02-413-9625
R26DD20666812,사동 1271-11 부지 도로포장 환경 개선사업 폐기물처리용역,경기도 안산시,경기도,63833000,6383,0.64,2026-02-25 09:58:41,수의계약,토목공사,재량계약,,채호승,031-481-3589
R26DD20666721,2026년 초등교사 환경직무연수과정 위탁 운영(지방),환경부 국립환경인재개발원,,50000000,5000,0.5,2026-02-25 09:52:13,제한경쟁,기타,소액수의,,정원철,032-560-7870
R26DD20666720,2026년 잠실종합운동장(실내체육관 및 제1수영장) 기계설비 성능점검 용역,서울특별시 체육시설관리사업소,서울특별시,39000000,3900,0.39,2026-02-25 09:52:11,수의계약,기계설비공사,소액수의,,정욱,02-2240-8755
R26DD20666707,휴머노이드로봇 실증 지원사업 성과발표회 운영 용역,한국로봇산업진흥원,한국로봇산업진흥원,37949940,3795,0.38,2026-02-25 09:47:17,제한경쟁,기타,소액수의,,류주리,053-210-9963
R26DD20666699,2026년 수산식품기업바우처 전문 컨설팅 대행용역,한국농수산식품유통공사,한국농수산식품유통공사,570000000,57000,5.7,2026-02-25 09:45:09,일반경쟁,기타,일반경쟁,,정유진,061-931-0854
R26DD20666685,2026년 AI반도체 지원사업 생태계 조성 및 확산 용역,정보통신산업진흥원,정보통신산업진흥원,300000000,30000,3.0,2026-02-25 09:38:02,제한경쟁,기타,일반경쟁,,최윤정,043-931-5658
R26DD20666680,2026 생생 국가유산 활용사업 대행 용역(협상계약),전라남도 순천시,전라남도,67500000,6750,0.68,2026-02-25 09:37:33,제한경쟁,기타,재량계약,,김도연,061-749-5680
R26DD20666654,2026 강원 해외 온라인 디지털 통합마케팅(SNS) 대행용역,재단법인강원관광재단,강원특별자치도,72700000,7270,0.73,2026-02-25 09:27:28,제한경쟁,기타,재량계약,,윤정원,033-269-8975
R26DD20666649,서울대공원 일본원숭이동산 리모델링 공사 건설폐기물 처리용역,서울특별시,서울특별시,157650000,15765,1.58,2026-02-25 09:26:55,제한경쟁,건축공사,재량계약,,황철현,02-500-7415
R26DD20666640,유해화학물질 생애주기 추적 연구,기후에너지환경부 화학물질안전원,기후에너지환경부,100000000,10000,1.0,2026-02-25 09:22:51,제한경쟁,기타,재량계약,,석재원,043-830-4035
R26DD20666620,2026 하남뮤직페스티벌 뮤직 人 The 하남 행사 대행·안전관리 운영 용역,재단법인 하남문화재단,경기도,140000000,14000,1.4,2026-02-25 09:17:09,제한경쟁,기타,재량계약,,이혜린,031-790-7971
R26DD20666532,대구콘텐츠센터 2026년 시설관리 용역,재단법인 대구디지털혁신진흥원,대구광역시,327540000,32754,3.28,2026-02-25 08:07:56,제한경쟁,기타,일반경쟁,,박예진,053-655-5607
R26DD20666414,국지도 15호선 장성 북이 사거리 교차로 개선사업 폐아스콘 처리용역,전라남도,전라남도,52830000,5283,0.53,2026-02-24 22:02:57,수의계약,기타,재량계약,,이지현,061-286-3672
R26DD20666719,범우리공원 유아숲 체험원 위탁 운영,경상북도 예천군,경상북도,55000000,5500,0.55,2026-02-25 09:51:32,수의계약,기타,재량계약,,최신설,054-650-6326
R26DD20666625,2026년 미술관 및 비엔날레관 기계설비 성능점검 용역,광주광역시 시립미술관,광주광역시,5340000,534,0.05,2026-02-25 09:18:48,수의계약,기계설비공사,소액수의,,최승현,062-613-7146
R26DD20666226,2026년 살생물처리제품 관리방안 마련 연구 ,기후에너지환경부,기후에너지환경부,370000000,37000,3.7,2026-02-24 18:23:11,일반경쟁,기타,일반경쟁,,박인호,044-201-6263
R26DD20666210,서울송파우체국 아파트전담 소포위탁 배달 용역(잠실래미안아이파크및르엘(아파트/상가)),과학기술정보통신부 우정사업본부 서울지방우정청,과학기술정보통신부,60000000,6000,0.6,2026-02-24 18:11:15,제한경쟁,기타,재량계약,,유제학,02-6967-9151
R26DD20666191,2026년 해양수산부 공공데이터 품질관리 역량 강화,해양수산부,해양수산부,120000000,12000,1.2,2026-02-24 18:03:02,제한경쟁,기타,재량계약,,김용겸,051-773-5214
R26DD20666179,2026년 상표 빅데이터 분석사업,지식재산처,지식재산처,800000000,80000,8.0,2026-02-24 17:55:53,일반경쟁,기타,일반경쟁,,이재섭,042-481-3937
R26DD20665931, 2026년 품목별 특허통계관리 사업,지식재산처,지식재산처,209000000,20900,2.09,2026-02-24 16:32:37,제한경쟁,기타,일반경쟁,,권민수,042-481-8252
